Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Max Temp,Min Temp,Mean Temp,Heat Deg Days,Cool Deg Days,Total Precip (mm),Snow on Grnd (cm)
-79.4,43.67,TORONTO CITY,6158355,2019-08-28,2019,8,28,26.8,18.1,22.5,0,4.5,0,
-79.4,43.67,TORONTO CITY,6158355,2019-08-29,2019,8,29,24.8,16.6,20.7,0,2.7,0,
-79.4,43.67,TORONTO CITY,6158355,2019-08-30,2019,8,30,24.8,15.5,20.1,0,2.1,0,
-79.4,43.67,TORONTO CITY,6158355,2019-08-31,2019,8,31,21.9,13,17.5,0.5,0,0,
-79.4,43.67,TORONTO CITY,6158355,2019-09-01,2019,9,1,19.7,16.1,17.9,0.1,0,0,
-79.4,43.67,TORONTO CITY,6158355,2019-09-02,2019,9,2,23.7,17,20.3,0,2.3,0,
-79.4,43.67,TORONTO CITY,6158355,2019-09-03,2019,9,3,22.7,15,18.8,0,0.8,5.2,
-79.4,43.67,TORONTO CITY,6158355,2019-09-04,2019,9,4,21.7,13.8,17.8,0.2,0,0,
-79.4,43.67,TORONTO CITY,6158355,2019-09-05,2019,9,5,21.3,11.7,16.5,1.5,0,0,
-79.4,43.67,TORONTO CITY,6158355,2019-09-06,2019,9,6,20.9,13.4,17.1,0.9,0,0.5,
-79.4,43.67,TORONTO CITY,6158355,2019-09-07,2019,9,7,22.7,12.2,17.4,0.6,0,0,
-79.4,43.67,TORONTO CITY,6158355,2019-09-08,2019,9,8,18.4,11.7,15,3,0,0,
-79.4,43.67,TORONTO CITY,6158355,2019-09-09,2019,9,9,19,10.4,14.7,3.3,0,0,
-79.4,43.67,TORONTO CITY,6158355,2019-09-10,2019,9,10,23.2,12.8,18,0,0,13.9,
-79.4,43.67,TORONTO CITY,6158355,2019-09-11,2019,9,11,27.7,18.3,23,0,5,0.3,
-79.4,43.67,TORONTO CITY,6158355,2019-09-12,2019,9,12,19.4,13.6,16.5,1.5,0,0.5,
-79.4,43.67,TORONTO CITY,6158355,2019-09-13,2019,9,13,21.4,15.3,18.3,0,0.3,4.8,
-79.4,43.67,TORONTO CITY,6158355,2019-09-14,2019,9,14,22.7,15.7,19.2,0,1.2,0,
-79.4,43.67,TORONTO CITY,6158355,2019-09-15,2019,9,15,18.4,13.5,16,2,0,2.9,
-79.4,43.67,TORONTO CITY,6158355,2019-09-16,2019,9,16,18.1,13.6,15.9,2.1,0,0,
-79.4,43.67,TORONTO CITY,6158355,2019-09-17,2019,9,17,22.8,12.5,17.7,0.3,0,0,
-79.4,43.67,TORONTO CITY,6158355,2019-09-18,2019,9,18,22.5,13.8,18.2,0,0.2,0,
-79.4,43.67,TORONTO CITY,6158355,2019-09-19,2019,9,19,22.9,15.1,19,0,1,0,
-79.4,43.67,TORONTO CITY,6158355,2019-09-20,2019,9,20,24.3,14.2,19.3,0,1.3,0,
-79.4,43.67,TORONTO CITY,6158355,2019-09-21,2019,9,21,27,17.4,22.2,0,4.2,0,
-79.4,43.67,TORONTO CITY,6158355,2019-09-22,2019,9,22,29.9,20,24.9,0,6.9,0,
-79.4,43.67,TORONTO CITY,6158355,2019-09-23,2019,9,23,25.2,15.9,20.6,0,2.6,0,
-79.4,43.67,TORONTO CITY,6158355,2019-09-24,2019,9,24,22.2,14.3,18.3,0,0.3,0,
-79.4,43.67,TORONTO CITY,6158355,2019-09-25,2019,9,25,25,14.1,19.5,0,1.5,0,
-79.4,43.67,TORONTO CITY,6158355,2019-09-26,2019,9,26,22.1,11.9,17,1,0,3.2,
-79.4,43.67,TORONTO CITY,6158355,2019-09-27,2019,9,27,22,10.9,16.4,1.6,0,0,
-79.4,43.67,TORONTO CITY,6158355,2019-09-28,2019,9,28,20.7,13.1,16.9,1.1,0,4.3,
-79.4,43.67,TORONTO CITY,6158355,2019-09-29,2019,9,29,14.6,10.4,12.5,5.5,0,0,
-79.4,43.67,TORONTO CITY,6158355,2019-09-30,2019,9,30,16.9,12.4,14.6,3.4,0,0,
-79.4,43.67,TORONTO CITY,6158355,2019-10-01,2019,10,1,29.6,15.3,22.5,0,4.5,9,
-79.4,43.67,TORONTO CITY,6158355,2019-10-02,2019,10,2,19.6,10.1,14.9,3.1,0,9.3,
-79.4,43.67,TORONTO CITY,6158355,2019-10-03,2019,10,3,12.5,9.1,10.8,7.2,0,2.3,
-79.4,43.67,TORONTO CITY,6158355,2019-10-04,2019,10,4,12.4,6.9,9.6,8.4,0,0,
-79.4,43.67,TORONTO CITY,6158355,2019-10-05,2019,10,5,14.5,7.2,10.8,7.2,0,0,
-79.4,43.67,TORONTO CITY,6158355,2019-10-06,2019,10,6,20.3,13.7,17,1,0,1,
-79.4,43.67,TORONTO CITY,6158355,2019-10-07,2019,10,7,18.3,9.4,13.9,4.1,0,0,
-79.4,43.67,TORONTO CITY,6158355,2019-10-08,2019,10,8,17.5,8.6,13,5,0,0,
-79.4,43.67,TORONTO CITY,6158355,2019-10-09,2019,10,9,17,9.3,13.1,4.9,0,0,
-79.4,43.67,TORONTO CITY,6158355,2019-10-10,2019,10,10,16.3,10.6,13.4,4.6,0,0,
-79.4,43.67,TORONTO CITY,6158355,2019-10-11,2019,10,11,18,13.3,15.7,2.3,0,0,
-79.4,43.67,TORONTO CITY,6158355,2019-10-12,2019,10,12,15.5,6,10.8,7.2,0,3.3,
-79.4,43.67,TORONTO CITY,6158355,2019-10-13,2019,10,13,16.6,5.8,11.2,6.8,0,0,
-79.4,43.67,TORONTO CITY,6158355,2019-10-14,2019,10,14,12.9,7.8,10.4,7.6,0,0,
-79.4,43.67,TORONTO CITY,6158355,2019-10-15,2019,10,15,14.5,4.9,9.7,8.3,0,0,
-79.4,43.67,TORONTO CITY,6158355,2019-10-16,2019,10,16,13.7,8.5,11.1,6.9,0,20.7,
-79.4,43.67,TORONTO CITY,6158355,2019-10-17,2019,10,17,9.2,7.6,8.4,9.6,0,0,
-79.4,43.67,TORONTO CITY,6158355,2019-10-18,2019,10,18,10.9,4.4,7.7,10.3,0,0,
-79.4,43.67,TORONTO CITY,6158355,2019-10-19,2019,10,19,12.1,3.5,7.8,10.2,0,0,
-79.4,43.67,TORONTO CITY,6158355,2019-10-20,2019,10,20,15.8,7.9,11.8,6.2,0,0,
-79.4,43.67,TORONTO CITY,6158355,2019-10-21,2019,10,21,14.7,9.2,11.9,6.1,0,0.3,
-79.4,43.67,TORONTO CITY,6158355,2019-10-22,2019,10,22,15.9,10.5,13.2,4.8,0,9.2,
-79.4,43.67,TORONTO CITY,6158355,2019-10-23,2019,10,23,14,8.4,11.2,6.8,0,0,
-79.4,43.67,TORONTO CITY,6158355,2019-10-24,2019,10,24,14.6,7,10.8,7.2,0,0,
-79.4,43.67,TORONTO CITY,6158355,2019-10-25,2019,10,25,11.5,6.7,9.1,8.9,0,0,
-79.4,43.67,TORONTO CITY,6158355,2019-10-26,2019,10,26,11,3.4,7.2,10.8,0,12,
-79.4,43.67,TORONTO CITY,6158355,2019-10-27,2019,10,27,14.1,9.4,11.7,6.3,0,32.9,
-79.4,43.67,TORONTO CITY,6158355,2019-10-28,2019,10,28,16.2,7.2,11.7,6.3,0,0,
-79.4,43.67,TORONTO CITY,6158355,2019-10-29,2019,10,29,16,9.2,12.6,5.4,0,0,
-79.4,43.67,TORONTO CITY,6158355,2019-10-30,2019,10,30,10.7,7.2,8.9,9.1,0,17.1,
-79.4,43.67,TORONTO CITY,6158355,2019-10-31,2019,10,31,12.9,5.5,9.2,8.8,0,24.1,
-79.4,43.67,TORONTO CITY,6158355,2019-11-01,2019,11,1,5.6,3.1,4.4,13.6,0,0,
-79.4,43.67,TORONTO CITY,6158355,2019-11-02,2019,11,2,7.8,2.7,5.2,12.8,0,0.7,
-79.4,43.67,TORONTO CITY,6158355,2019-11-03,2019,11,3,6.8,2.4,4.6,13.4,0,0,
-79.4,43.67,TORONTO CITY,6158355,2019-11-04,2019,11,4,11.3,4.5,7.9,10.1,0,0.4,
-79.4,43.67,TORONTO CITY,6158355,2019-11-05,2019,11,5,10.3,3.1,6.7,11.3,0,0,
-79.4,43.67,TORONTO CITY,6158355,2019-11-06,2019,11,6,4.9,-0.4,2.2,15.8,0,0.5,
-79.4,43.67,TORONTO CITY,6158355,2019-11-07,2019,11,7,2.9,-2.3,0.3,17.7,0,4.3,
-79.4,43.67,TORONTO CITY,6158355,2019-11-08,2019,11,8,0.4,-4.5,-2.1,20.1,0,0,
-79.4,43.67,TORONTO CITY,6158355,2019-11-09,2019,11,9,4.4,-2.5,1,17,0,0,
-79.4,43.67,TORONTO CITY,6158355,2019-11-10,2019,11,10,7.7,-0.3,3.7,14.3,0,0.2,1
-79.4,43.67,TORONTO CITY,6158355,2019-11-11,2019,11,11,0.1,-6.1,-3,21,0,14.1,0
-79.4,43.67,TORONTO CITY,6158355,2019-11-12,2019,11,12,-4.3,-8.7,-6.5,24.5,0,0.2,15
-79.4,43.67,TORONTO CITY,6158355,2019-11-13,2019,11,13,0.1,-11.3,-5.6,23.6,0,1.2,11
-79.4,43.67,TORONTO CITY,6158355,2019-11-14,2019,11,14,1.7,-1.5,0.1,17.9,0,0.8,9
-79.4,43.67,TORONTO CITY,6158355,2019-11-15,2019,11,15,4,-5.4,-0.7,18.7,0,0,7
-79.4,43.67,TORONTO CITY,6158355,2019-11-16,2019,11,16,-2.1,-8.5,-5.3,23.3,0,0,4
-79.4,43.67,TORONTO CITY,6158355,2019-11-17,2019,11,17,4,-4.8,-0.4,18.4,0,0,4
-79.4,43.67,TORONTO CITY,6158355,2019-11-18,2019,11,18,3.9,2.3,3.1,14.9,0,5.8,3
-79.4,43.67,TORONTO CITY,6158355,2019-11-19,2019,11,19,4.3,1.7,3,15,0,0,1
-79.4,43.67,TORONTO CITY,6158355,2019-11-20,2019,11,20,8.4,1.9,5.1,12.9,0,0,
-79.4,43.67,TORONTO CITY,6158355,2019-11-21,2019,11,21,11.3,0.8,6,12,0,4.3,1
-79.4,43.67,TORONTO CITY,6158355,2019-11-22,2019,11,22,11.3,-0.4,5.5,12.5,0,0,0
-79.4,43.67,TORONTO CITY,6158355,2019-11-23,2019,11,23,5.6,-1,2.3,15.7,0,0,
-79.4,43.67,TORONTO CITY,6158355,2019-11-24,2019,11,24,6.8,-0.9,2.9,15.1,0,0,
-79.4,43.67,TORONTO CITY,6158355,2019-11-25,2019,11,25,7.8,2.4,5.1,12.9,0,0,
-79.4,43.67,TORONTO CITY,6158355,2019-11-26,2019,11,26,11.3,4.7,8,10,0,0,
-79.4,43.67,TORONTO CITY,6158355,2019-11-27,2019,11,27,10.4,5.5,7.9,10.1,0,5.7,
-79.4,43.67,TORONTO CITY,6158355,2019-11-28,2019,11,28,6.6,-2.1,2.2,15.8,0,0,
-79.4,43.67,TORONTO CITY,6158355,2019-11-29,2019,11,29,-0.2,-2.3,-1.2,19.2,0,0,
-79.4,43.67,TORONTO CITY,6158355,2019-11-30,2019,11,30,-0.5,-3.1,-1.8,19.8,0,0,
-79.4,43.67,TORONTO CITY,6158355,2019-12-01,2019,12,1,-0.2,-3.2,-1.7,19.7,0,13,
-79.4,43.67,TORONTO CITY,6158355,2019-12-02,2019,12,2,-0.1,-3.6,-1.9,19.9,0,5.9,9
-79.4,43.67,TORONTO CITY,6158355,2019-12-03,2019,12,3,1.8,-6.6,-2.4,20.4,0,0.5,8
-79.4,43.67,TORONTO CITY,6158355,2019-12-04,2019,12,4,4.1,0.8,2.5,15.5,0,0.4,8
-79.4,43.67,TORONTO CITY,6158355,2019-12-05,2019,12,5,1.5,-0.7,0.4,17.6,0,0.2,5
-79.4,43.67,TORONTO CITY,6158355,2019-12-06,2019,12,6,1.1,-3.2,-1.1,19.1,0,6.3,6
-79.4,43.67,TORONTO CITY,6158355,2019-12-07,2019,12,7,0.4,-3.8,-1.7,19.7,0,0,10
-79.4,43.67,TORONTO CITY,6158355,2019-12-08,2019,12,8,7.7,-0.1,3.8,14.2,0,0,9
-79.4,43.67,TORONTO CITY,6158355,2019-12-09,2019,12,9,10.1,6.2,8.1,9.9,0,7.4,3
-79.4,43.67,TORONTO CITY,6158355,2019-12-10,2019,12,10,10.7,-5.6,2.6,15.4,0,0.4,
-79.4,43.67,TORONTO CITY,6158355,2019-12-11,2019,12,11,-1.9,-6.5,-4.2,22.2,0,0,
-79.4,43.67,TORONTO CITY,6158355,2019-12-12,2019,12,12,1.9,-7.6,-2.8,20.8,0,0,
-79.4,43.67,TORONTO CITY,6158355,2019-12-13,2019,12,13,5.5,1.5,3.5,14.5,0,0,
-79.4,43.67,TORONTO CITY,6158355,2019-12-14,2019,12,14,4.4,1.2,2.8,15.2,0,24.5,
-79.4,43.67,TORONTO CITY,6158355,2019-12-15,2019,12,15,2.6,-3.9,-0.6,18.6,0,0.2,
-79.4,43.67,TORONTO CITY,6158355,2019-12-16,2019,12,16,1.5,-4,-1.2,19.2,0,0,
-79.4,43.67,TORONTO CITY,6158355,2019-12-17,2019,12,17,1.8,-1.7,0,18,0,0,
-79.4,43.67,TORONTO CITY,6158355,2019-12-18,2019,12,18,-1.4,-14.1,-7.8,25.8,0,0.7,
-79.4,43.67,TORONTO CITY,6158355,2019-12-19,2019,12,19,-5.2,-15,-10.1,28.1,0,1.4,
-79.4,43.67,TORONTO CITY,6158355,2019-12-20,2019,12,20,-2.9,-9,-5.9,23.9,0,0.2,4
-79.4,43.67,TORONTO CITY,6158355,2019-12-21,2019,12,21,2.7,-5,-1.1,19.1,0,0,0
-79.4,43.67,TORONTO CITY,6158355,2019-12-22,2019,12,22,6.3,0.7,3.5,14.5,0,0,2
-79.4,43.67,TORONTO CITY,6158355,2019-12-23,2019,12,23,10.1,2.2,6.1,11.9,0,0,1
-79.4,43.67,TORONTO CITY,6158355,2019-12-24,2019,12,24,,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2019-12-25,2019,12,25,3,0.1,1.5,16.5,0,0,
-79.4,43.67,TORONTO CITY,6158355,2019-12-26,2019,12,26,5,1.7,3.3,14.7,0,0,1
-79.4,43.67,TORONTO CITY,6158355,2019-12-27,2019,12,27,11.6,3.8,7.7,10.3,0,0,0
-79.4,43.67,TORONTO CITY,6158355,2019-12-28,2019,12,28,4.5,2.8,3.7,14.3,0,0,1
-79.4,43.67,TORONTO CITY,6158355,2019-12-29,2019,12,29,3.4,1.2,2.3,15.7,0,6.9,1
-79.4,43.67,TORONTO CITY,6158355,2019-12-30,2019,12,30,9,1.4,5.2,12.8,0,10.3,
-79.4,43.67,TORONTO CITY,6158355,2019-12-31,2019,12,31,3.2,-0.3,1.4,16.6,0,1.7,
-79.4,43.67,TORONTO CITY,6158355,2020-01-01,2020,1,1,1,-1.2,-0.1,18.1,0,0.2,1
-79.4,43.67,TORONTO CITY,6158355,2020-01-02,2020,1,2,6.2,0.9,3.6,14.4,0,0,1
-79.4,43.67,TORONTO CITY,6158355,2020-01-03,2020,1,3,7.7,3.6,5.7,12.3,0,0,1
-79.4,43.67,TORONTO CITY,6158355,2020-01-04,2020,1,4,3.6,0.3,2,16,0,1.5,2
-79.4,43.67,TORONTO CITY,6158355,2020-01-05,2020,1,5,1.9,-1.2,0.3,17.7,0,5.6,2
-79.4,43.67,TORONTO CITY,6158355,2020-01-06,2020,1,6,2.9,-1.7,0.6,17.4,0,0.2,7
-79.4,43.67,TORONTO CITY,6158355,2020-01-07,2020,1,7,3.9,-3,0.4,17.6,0,0,4
-79.4,43.67,TORONTO CITY,6158355,2020-01-08,2020,1,8,0.7,-7.9,-3.6,21.6,0,1.6,5
-79.4,43.67,TORONTO CITY,6158355,2020-01-09,2020,1,9,3.4,-9.8,-3.2,21.2,0,0,3
-79.4,43.67,TORONTO CITY,6158355,2020-01-10,2020,1,10,7.6,3.3,5.4,12.6,0,1.1,2
-79.4,43.67,TORONTO CITY,6158355,2020-01-11,2020,1,11,11.8,2.2,7,11,0,55.3,1
-79.4,43.67,TORONTO CITY,6158355,2020-01-12,2020,1,12,2.2,-5.2,-1.5,19.5,0,12.8,2
-79.4,43.67,TORONTO CITY,6158355,2020-01-13,2020,1,13,2.5,-4.5,-1,19,0,0,2
-79.4,43.67,TORONTO CITY,6158355,2020-01-14,2020,1,14,,,,,,,2
-79.4,43.67,TORONTO CITY,6158355,2020-01-15,2020,1,15,4.7,2.4,3.6,14.4,0,0,2
-79.4,43.67,TORONTO CITY,6158355,2020-01-16,2020,1,16,2.5,-10.4,-3.9,21.9,0,0,4
-79.4,43.67,TORONTO CITY,6158355,2020-01-17,2020,1,17,-6.9,-13.6,-10.2,28.2,0,0,1
-79.4,43.67,TORONTO CITY,6158355,2020-01-18,2020,1,18,2.6,-7.6,-2.5,20.5,0,16.1,4
-79.4,43.67,TORONTO CITY,6158355,2020-01-19,2020,1,19,1.3,-10.4,-4.5,22.5,0,0.3,14
-79.4,43.67,TORONTO CITY,6158355,2020-01-20,2020,1,20,-4.5,-13.2,-8.9,26.9,0,0.6,14
-79.4,43.67,TORONTO CITY,6158355,2020-01-21,2020,1,21,-1.7,-7.7,-4.7,22.7,0,0,14
-79.4,43.67,TORONTO CITY,6158355,2020-01-22,2020,1,22,1.4,-5.3,-2,20,0,0,13
-79.4,43.67,TORONTO CITY,6158355,2020-01-23,2020,1,23,3.5,-2.5,0.5,17.5,0,0.5,13
-79.4,43.67,TORONTO CITY,6158355,2020-01-24,2020,1,24,3.6,1.2,2.4,15.6,0,20.9,12
-79.4,43.67,TORONTO CITY,6158355,2020-01-25,2020,1,25,3.9,2.1,3,15,0,7.9,5
-79.4,43.67,TORONTO CITY,6158355,2020-01-26,2020,1,26,4,1.4,2.7,15.3,0,1.3,2
-79.4,43.67,TORONTO CITY,6158355,2020-01-27,2020,1,27,2.2,0.8,1.5,16.5,0,0,1
-79.4,43.67,TORONTO CITY,6158355,2020-01-28,2020,1,28,2.5,-1.2,0.7,17.3,0,0.4,1
-79.4,43.67,TORONTO CITY,6158355,2020-01-29,2020,1,29,-1,-6.6,-3.8,21.8,0,0,1
-79.4,43.67,TORONTO CITY,6158355,2020-01-30,2020,1,30,-1.3,-5.3,-3.3,21.3,0,0,1
-79.4,43.67,TORONTO CITY,6158355,2020-01-31,2020,1,31,0.3,-2.7,-1.2,19.2,0,0,1
-79.4,43.67,TORONTO CITY,6158355,2020-02-01,2020,2,1,1.3,-2,-0.4,18.4,0,2.1,1
-79.4,43.67,TORONTO CITY,6158355,2020-02-02,2020,2,2,2.5,-0.1,1.2,16.8,0,6.1,4
-79.4,43.67,TORONTO CITY,6158355,2020-02-03,2020,2,3,6.4,2.2,4.3,13.7,0,0.5,4
-79.4,43.67,TORONTO CITY,6158355,2020-02-04,2020,2,4,3.2,-3.7,-0.2,18.2,0,0,1
-79.4,43.67,TORONTO CITY,6158355,2020-02-05,2020,2,5,-2.3,-7,-4.6,22.6,0,1.1,1
-79.4,43.67,TORONTO CITY,6158355,2020-02-06,2020,2,6,-2.3,-4.6,-3.4,21.4,0,7.7,4
-79.4,43.67,TORONTO CITY,6158355,2020-02-07,2020,2,7,-3.4,-7.6,-5.5,23.5,0,1.4,8
-79.4,43.67,TORONTO CITY,6158355,2020-02-08,2020,2,8,-6.1,-13.4,-9.8,27.8,0,1.1,8
-79.4,43.67,TORONTO CITY,6158355,2020-02-09,2020,2,9,2.1,-7.9,-2.9,20.9,0,5.8,7
-79.4,43.67,TORONTO CITY,6158355,2020-02-10,2020,2,10,4.2,1,2.6,15.4,0,1.2,8
-79.4,43.67,TORONTO CITY,6158355,2020-02-11,2020,2,11,3.8,-0.9,1.5,16.5,0,0,6
-79.4,43.67,TORONTO CITY,6158355,2020-02-12,2020,2,12,2,-2.4,-0.2,18.2,0,0.9,4
-79.4,43.67,TORONTO CITY,6158355,2020-02-13,2020,2,13,0.8,-15.4,-7.3,25.3,0,2.4,6
-79.4,43.67,TORONTO CITY,6158355,2020-02-14,2020,2,14,-7.8,-19.1,-13.4,31.4,0,0.6,5
-79.4,43.67,TORONTO CITY,6158355,2020-02-15,2020,2,15,1.1,-8.7,-3.8,21.8,0,0.4,5
-79.4,43.67,TORONTO CITY,6158355,2020-02-16,2020,2,16,4.3,-1.5,1.4,16.6,0,0.4,5
-79.4,43.67,TORONTO CITY,6158355,2020-02-17,2020,2,17,0.1,-4.2,-2,20,0,1,3
-79.4,43.67,TORONTO CITY,6158355,2020-02-18,2020,2,18,6.1,-0.6,2.8,15.2,0,8.6,9
-79.4,43.67,TORONTO CITY,6158355,2020-02-19,2020,2,19,0.3,-5.7,-2.7,20.7,0,0,4
-79.4,43.67,TORONTO CITY,6158355,2020-02-20,2020,2,20,-4,-9.1,-6.5,24.5,0,1,3
-79.4,43.67,TORONTO CITY,6158355,2020-02-21,2020,2,21,1,-9.1,-4.1,22.1,0,0.2,4
-79.4,43.67,TORONTO CITY,6158355,2020-02-22,2020,2,22,5.5,-3.2,1.1,16.9,0,0.2,4
-79.4,43.67,TORONTO CITY,6158355,2020-02-23,2020,2,23,7.5,1.7,4.6,13.4,0,0.8,1
-79.4,43.67,TORONTO CITY,6158355,2020-02-24,2020,2,24,9.4,2.2,5.8,12.2,0,1.1,1
-79.4,43.67,TORONTO CITY,6158355,2020-02-25,2020,2,25,5.6,1.7,3.7,14.3,0,0.2,1
-79.4,43.67,TORONTO CITY,6158355,2020-02-26,2020,2,26,4.1,-3.2,0.4,17.6,0,11.8,1
-79.4,43.67,TORONTO CITY,6158355,2020-02-27,2020,2,27,-2.7,-5.3,-4,22,0,3.1,13
-79.4,43.67,TORONTO CITY,6158355,2020-02-28,2020,2,28,-2.5,-9.4,-5.9,23.9,0,1.1,8
-79.4,43.67,TORONTO CITY,6158355,2020-02-29,2020,2,29,-3.2,-12.8,-8,26,0,1.2,7
-79.4,43.67,TORONTO CITY,6158355,2020-03-01,2020,3,1,4.5,-7.7,-1.6,19.6,0,0.7,6
-79.4,43.67,TORONTO CITY,6158355,2020-03-02,2020,3,2,7.1,2.4,4.7,13.3,0,2.1,3
-79.4,43.67,TORONTO CITY,6158355,2020-03-03,2020,3,3,4.8,2.7,3.8,14.2,0,9.9,1
-79.4,43.67,TORONTO CITY,6158355,2020-03-04,2020,3,4,7.7,1.9,4.8,13.2,0,0.4,1
-79.4,43.67,TORONTO CITY,6158355,2020-03-05,2020,3,5,5.2,-0.9,2.2,15.8,0,1.1,1
-79.4,43.67,TORONTO CITY,6158355,2020-03-06,2020,3,6,3.7,-0.8,1.4,16.6,0,1.2,1
-79.4,43.67,TORONTO CITY,6158355,2020-03-07,2020,3,7,3.6,-5.4,-0.9,18.9,0,1.1,2
-79.4,43.67,TORONTO CITY,6158355,2020-03-08,2020,3,8,10.6,1.2,5.9,12.1,0,0.5,2
-79.4,43.67,TORONTO CITY,6158355,2020-03-09,2020,3,9,17.2,7.5,12.4,5.6,0,0.2,1
-79.4,43.67,TORONTO CITY,6158355,2020-03-10,2020,3,10,11.5,-0.4,5.6,12.4,0,3.4,1
-79.4,43.67,TORONTO CITY,6158355,2020-03-11,2020,3,11,3.8,-0.9,1.5,16.5,0,0.2,2
-79.4,43.67,TORONTO CITY,6158355,2020-03-12,2020,3,12,6.3,0.6,3.4,14.6,0,0,1
-79.4,43.67,TORONTO CITY,6158355,2020-03-13,2020,3,13,8.9,2.6,5.8,12.2,0,6.2,2
-79.4,43.67,TORONTO CITY,6158355,2020-03-14,2020,3,14,4.7,-0.1,2.3,15.7,0,0,1
-79.4,43.67,TORONTO CITY,6158355,2020-03-15,2020,3,15,4.2,-2.4,0.9,17.1,0,0.8,1
-79.4,43.67,TORONTO CITY,6158355,2020-03-16,2020,3,16,3.5,-1.7,0.9,17.1,0,1.5,2
-79.4,43.67,TORONTO CITY,6158355,2020-03-17,2020,3,17,9,0.7,4.9,13.1,0,0.4,2
-79.4,43.67,TORONTO CITY,6158355,2020-03-18,2020,3,18,4.5,-0.7,1.9,16.1,0,2.1,
-79.4,43.67,TORONTO CITY,6158355,2020-03-19,2020,3,19,6.7,2.9,4.8,13.2,0,2.3,1
-79.4,43.67,TORONTO CITY,6158355,2020-03-20,2020,3,20,15.5,-3.6,5.9,12.1,0,4.6,1
-79.4,43.67,TORONTO CITY,6158355,2020-03-21,2020,3,21,1.8,-7.7,-2.9,20.9,0,0.9,1
-79.4,43.67,TORONTO CITY,6158355,2020-03-22,2020,3,22,2.2,-4.7,-1.2,19.2,0,0,1
-79.4,43.67,TORONTO CITY,6158355,2020-03-23,2020,3,23,3.9,0.4,2.2,15.8,0,12.1,3
-79.4,43.67,TORONTO CITY,6158355,2020-03-24,2020,3,24,5.2,1.3,3.3,14.7,0,0.2,2
-79.4,43.67,TORONTO CITY,6158355,2020-03-25,2020,3,25,8.7,2.6,5.7,12.3,0,1,2
-79.4,43.67,TORONTO CITY,6158355,2020-03-26,2020,3,26,14.2,3.7,8.9,9.1,0,0.9,2
-79.4,43.67,TORONTO CITY,6158355,2020-03-27,2020,3,27,9.3,2.6,5.9,12.1,0,0.9,1
-79.4,43.67,TORONTO CITY,6158355,2020-03-28,2020,3,28,7.2,3.8,5.5,12.5,0,1.1,0
-79.4,43.67,TORONTO CITY,6158355,2020-03-29,2020,3,29,18.4,4.9,11.7,6.3,0,11.3,1
-79.4,43.67,TORONTO CITY,6158355,2020-03-30,2020,3,30,9.7,5.6,7.6,10.4,0,2.5,1
-79.4,43.67,TORONTO CITY,6158355,2020-03-31,2020,3,31,6.3,4.4,5.4,12.6,0,0.3,1
-79.4,43.67,TORONTO CITY,6158355,2020-04-01,2020,4,1,9.4,2.7,6.1,11.9,0,0.6,
-79.4,43.67,TORONTO CITY,6158355,2020-04-02,2020,4,2,14.1,3.5,8.8,9.2,0,1.1,
-79.4,43.67,TORONTO CITY,6158355,2020-04-03,2020,4,3,12.1,2.9,7.5,10.5,0,1.4,
-79.4,43.67,TORONTO CITY,6158355,2020-04-04,2020,4,4,10.9,7.1,9,9,0,0,
-79.4,43.67,TORONTO CITY,6158355,2020-04-05,2020,4,5,11.2,3.6,7.4,10.6,0,0,
-79.4,43.67,TORONTO CITY,6158355,2020-04-06,2020,4,6,12.8,1.6,7.2,10.8,0,1.5,
-79.4,43.67,TORONTO CITY,6158355,2020-04-07,2020,4,7,13.6,5.4,9.5,8.5,0,6,
-79.4,43.67,TORONTO CITY,6158355,2020-04-08,2020,4,8,14.7,6.2,10.4,7.6,0,0.5,
-79.4,43.67,TORONTO CITY,6158355,2020-04-09,2020,4,9,10.1,2.1,6.1,11.9,0,8.8,
-79.4,43.67,TORONTO CITY,6158355,2020-04-10,2020,4,10,8.1,1,4.5,13.5,0,0.2,
-79.4,43.67,TORONTO CITY,6158355,2020-04-11,2020,4,11,9.7,0,4.8,13.2,0,1,
-79.4,43.67,TORONTO CITY,6158355,2020-04-12,2020,4,12,13,5,9,9,0,0.2,
-79.4,43.67,TORONTO CITY,6158355,2020-04-13,2020,4,13,14.6,3.5,9.1,8.9,0,14.8,
-79.4,43.67,TORONTO CITY,6158355,2020-04-14,2020,4,14,7.8,0.2,4,14,0,0.8,
-79.4,43.67,TORONTO CITY,6158355,2020-04-15,2020,4,15,5.3,-1.4,2,16,0,1.1,
-79.4,43.67,TORONTO CITY,6158355,2020-04-16,2020,4,16,5.2,-2.1,1.6,16.4,0,0.7,
-79.4,43.67,TORONTO CITY,6158355,2020-04-17,2020,4,17,5.9,-0.9,2.5,15.5,0,0.9,
-79.4,43.67,TORONTO CITY,6158355,2020-04-18,2020,4,18,10.9,-0.9,5,13,0,1.4,
-79.4,43.67,TORONTO CITY,6158355,2020-04-19,2020,4,19,13.5,0.2,6.8,11.2,0,0,
-79.4,43.67,TORONTO CITY,6158355,2020-04-20,2020,4,20,6.4,-0.6,2.9,15.1,0,0.8,
